session_id,sku_id,duration_sec,action
dab3b667,ELEC-1033,228,0
eb921557,ELEC-1118,44,0
67919c39,ELEC-1128,122,0
3ceab9b7,ELEC-1114,233,0
0ad56680,ELEC-1236,187,0
dba0bf71,ELEC-1208,257,0
1cea08ae,ELEC-1154,384,0
1f3cd5db,ELEC-1035,61,0
5efde223,ELEC-1278,187,0
641112ff,ELEC-1158,233,0
1a0a9574,ELEC-1105,224,0
9087a158,ELEC-1066,94,0
34f8b326,ELEC-1267,187,0
56305247,ELEC-1205,185,0
75d06b79,ELEC-1221,65,0
61913778,ELEC-1016,263,0
326607e1,ELEC-1052,162,0
134e0e51,ELEC-1191,254,0
f5a6ead4,ELEC-1171,240,0
a8ba4cfc,ELEC-1272,71,0
3d222d15,ELEC-1053,330,0
c9b29f84,ELEC-1001,277,0
b6bab7ed,ELEC-1158,70,0
b04b6e9e,ELEC-1108,140,0
c690419c,ELEC-1228,345,0
0c05c36f,ELEC-1059,59,0
e52bf1f2,ELEC-1188,178,0
b9b1170d,ELEC-1021,192,0
69cc91d8,ELEC-1160,26,0
0aca511f,ELEC-1188,214,0
39cd37e4,ELEC-1123,119,0
be156b9c,ELEC-1051,304,0
3eb1a4bf,ELEC-1107,209,0
0d101bea,ELEC-1133,223,0
c8231848,ELEC-1223,23,0
3938ad85,ELEC-1013,142,0
6f61f8b6,ELEC-1030,64,0
f2576633,ELEC-1001,318,0
dedd9972,ELEC-1073,45,0
e65f4193,ELEC-1084,128,0
b92cffe3,ELEC-1208,64,0
60cd87e6,ELEC-1051,189,0
791df254,ELEC-1093,217,0
916fb542,ELEC-1271,184,0
33040008,ELEC-1011,163,0
e5cc3302,ELEC-1151,83,0
f177ec18,ELEC-1067,214,0
f8df43cb,ELEC-1047,67,0
72730148,ELEC-1100,306,0
0c3af101,ELEC-1015,151,0
034c679e,ELEC-1044,214,0
15d97031,ELEC-1022,314,0
95bb3e3f,ELEC-1214,338,0
5458f0a6,ELEC-1059,371,0
84bae71a,ELEC-1152,319,0
3c52c465,ELEC-1200,288,0
98bf8236,ELEC-1288,234,0
8e1ce0c7,ELEC-1126,359,0
292ab224,ELEC-1130,140,0
9e551f56,ELEC-1056,97,0
9bf87c15,ELEC-1102,173,0
f555083a,ELEC-1147,165,0
93e4e484,ELEC-1126,284,0
c73af2ee,ELEC-1143,115,0
0c78783d,ELEC-1281,197,0
5c57e26c,ELEC-1220,288,0
bded9d8c,ELEC-1091,274,0
32716815,ELEC-1133,375,0
ec6a8b68,ELEC-1254,383,0
d4ec4ad1,ELEC-1248,333,0
26f010c6,ELEC-1116,216,0
34896275,ELEC-1102,103,0
76709db0,ELEC-1137,75,0
3c7d6097,ELEC-1252,141,0
9340fce8,ELEC-1106,249,0
3e8e4101,ELEC-1018,253,1
c07cc0d6,ELEC-1211,349,0
7db2db9a,ELEC-1016,114,1
b83a1d09,ELEC-1111,285,0
fa8cb377,ELEC-1142,199,0
e934371e,ELEC-1213,122,0
9277d185,ELEC-1263,336,0
8845fe44,ELEC-1063,164,0
d09351b4,ELEC-1204,29,0
0d892f5a,ELEC-1139,396,0
bcb3de59,ELEC-1097,42,0
59d42528,ELEC-1021,174,0
88676951,ELEC-1025,231,0
9b4d4536,ELEC-1150,243,0
4d9611ad,ELEC-1219,23,0
8d58aa49,ELEC-1269,74,0
f326e9ff,ELEC-1210,41,0
ebf9714f,ELEC-1177,293,1
0e9c9a19,ELEC-1230,287,0
2de4a94b,ELEC-1115,157,0
bae197a1,ELEC-1017,387,0
61b80ee2,ELEC-1009,244,0
ecdc9453,ELEC-1069,89,0
d9f0743e,ELEC-1156,364,1
a196f44a,ELEC-1279,342,0
a74ee7d8,ELEC-1142,316,0
624d34fd,ELEC-1176,172,1
1909b0d0,ELEC-1063,40,0
7632f01e,ELEC-1232,397,0
1740aa19,ELEC-1286,207,0
d8b98a64,ELEC-1076,381,0
746d89b3,ELEC-1059,92,1
946e54d6,ELEC-1172,56,0
b3adef3c,ELEC-1245,254,1
73919fea,ELEC-1245,25,2
7b830600,ELEC-1125,338,0
dbd565d0,ELEC-1283,353,0
4ac49da4,ELEC-1023,203,0
d5cb183b,ELEC-1247,202,0
805753cd,ELEC-1250,202,1
b0c49054,ELEC-1259,292,0
c2038e01,ELEC-1179,195,0
37aa015c,ELEC-1025,259,0
0d16a846,ELEC-1232,94,1
de9e09e7,ELEC-1095,127,0
7e6ee09d,ELEC-1182,325,0
1c63828d,ELEC-1287,261,0
64459e63,ELEC-1265,255,0
d3fd4062,ELEC-1257,89,0
6b59294e,ELEC-1096,354,0
c7027d11,ELEC-1277,150,0
29536f06,ELEC-1282,237,1
b45de3ee,ELEC-1240,256,0
82637b88,ELEC-1009,107,0
c3761b2e,ELEC-1000,110,0
09b8d1de,ELEC-1030,222,0
affd96c4,ELEC-1056,206,0
f0c4c6ee,ELEC-1252,306,0
0bdd9d40,ELEC-1010,366,0
688c29a7,ELEC-1228,226,0
ca58dc33,ELEC-1053,98,0
7d5609ea,ELEC-1225,154,2
54d63223,ELEC-1287,31,0
1570b1c4,ELEC-1140,201,0
3c619cbb,ELEC-1026,147,0
bfaf98f2,ELEC-1127,340,0
76d26690,ELEC-1191,244,0
c2d318eb,ELEC-1146,299,0
fe8e47d9,ELEC-1051,303,0
bab19445,ELEC-1203,74,0
059556a8,ELEC-1012,329,0
2806c2a3,ELEC-1028,212,0
f60514fd,ELEC-1178,135,0
080af9c4,ELEC-1132,381,0
0f9fd7e4,ELEC-1197,27,0
305f6933,ELEC-1061,207,0
6dd14900,ELEC-1196,10,0
f30cc8ed,ELEC-1137,385,0
295c8f1d,ELEC-1107,113,0
b581889a,ELEC-1202,28,0
0019757e,ELEC-1210,214,0
c2fd2020,ELEC-1177,185,0
f4e1e8dc,ELEC-1171,236,0
ad3aa9bd,ELEC-1172,393,0
3759504c,ELEC-1125,118,0
1f86d421,ELEC-1064,213,0
7c2fa6ad,ELEC-1126,27,0
3677178a,ELEC-1291,75,0
0ddf9bfc,ELEC-1292,277,1
ff1f27e8,ELEC-1055,186,0
f0487b74,ELEC-1229,274,0
1528e94b,ELEC-1139,219,0
66a8a2ca,ELEC-1246,269,0
03ed4564,ELEC-1235,35,0
42e774d0,ELEC-1142,200,0
dcc486a4,ELEC-1290,217,0
de80c09f,ELEC-1167,298,0
bb03a27f,ELEC-1201,26,0
46181142,ELEC-1105,214,0
5adc675b,ELEC-1154,165,0
7ce7dec0,ELEC-1287,25,0
c59de9eb,ELEC-1257,53,0
053a8eaa,ELEC-1060,241,0
f1a7ec9e,ELEC-1267,223,0
6c2060bf,ELEC-1209,392,0
b6e3e8a6,ELEC-1150,309,0
5c554a64,ELEC-1224,174,0
32f0c289,ELEC-1034,205,0
1dae8a14,ELEC-1261,215,0
7a445475,ELEC-1039,145,0
98975feb,ELEC-1005,101,0
aac0e2d9,ELEC-1046,349,0
d1ebb9e0,ELEC-1243,256,0
7562c96c,ELEC-1231,328,0
4c84e403,ELEC-1218,116,0
6c6da10f,ELEC-1296,371,0
0c6cd9e7,ELEC-1105,96,0
a7c9be35,ELEC-1015,263,0
c946e2b7,ELEC-1173,157,0
fe27838a,ELEC-1041,186,0
2f707c97,ELEC-1053,170,0
b09adac3,ELEC-1092,320,0
d741c42d,ELEC-1137,321,0
d06651af,ELEC-1148,89,0
9e9e8b8c,ELEC-1041,25,0
3bf22c25,ELEC-1169,355,0
a91a70d6,ELEC-1014,294,0
3c3f83b1,ELEC-1034,321,0
3670d8d8,ELEC-1215,170,0
38325397,ELEC-1284,298,0
ee933181,ELEC-1239,74,0
863c0908,ELEC-1010,178,0
7edb423e,ELEC-1043,386,0
c465b87c,ELEC-1074,366,0
b5e2539a,ELEC-1109,116,0
9c3c9df3,ELEC-1224,378,0
969efd68,ELEC-1184,96,0
59e41f58,ELEC-1084,96,0
527e05df,ELEC-1085,140,0
303c169e,ELEC-1038,281,1
19af6839,ELEC-1204,250,0
fbcdf19b,ELEC-1109,151,1
ee185059,ELEC-1086,95,0
075a1721,ELEC-1074,142,0
da674698,ELEC-1117,66,0
d288ce72,ELEC-1089,131,0
97d61ad2,ELEC-1121,29,0
bb32a251,ELEC-1242,343,1
3d135ce1,ELEC-1138,352,0
75bc4d91,ELEC-1277,44,0
fa6c715b,ELEC-1028,362,0
784bf882,ELEC-1092,260,0
0f2e1815,ELEC-1219,256,0
b8af0d1b,ELEC-1156,180,0
9af2a2af,ELEC-1240,154,0
273be894,ELEC-1231,34,0
042722ce,ELEC-1244,121,0
8e45d7db,ELEC-1260,37,0
96682049,ELEC-1073,127,0
2307e9c4,ELEC-1009,343,0
5ad9aa8e,ELEC-1282,292,0
9ec9fa73,ELEC-1016,209,0
fee55f9f,ELEC-1274,359,0
c4b06787,ELEC-1235,335,0
ba1ad207,ELEC-1268,157,0
d536389c,ELEC-1108,145,0
0be22a5d,ELEC-1004,20,0
17d34d0b,ELEC-1208,319,0
ae39627f,ELEC-1059,199,0
b4952cc9,ELEC-1060,64,0
ea0fc0b2,ELEC-1207,77,0
67285837,ELEC-1041,359,0
354ddf18,ELEC-1078,37,1
ae2f559d,ELEC-1132,256,0
34953dff,ELEC-1263,74,0
4152c289,ELEC-1258,154,0
2469631a,ELEC-1134,302,0
c5d228b7,ELEC-1164,305,0
094e7459,ELEC-1109,57,0
5842d81b,ELEC-1193,282,0
756253a6,ELEC-1228,108,0
ffc17fb1,ELEC-1209,217,0
e9b60632,ELEC-1038,73,0
d8a8a551,ELEC-1107,36,0
63dcb810,ELEC-1279,186,0
0b138350,ELEC-1191,147,0
12069f7e,ELEC-1020,213,0
6fc05dc0,ELEC-1107,253,0
c5f352ee,ELEC-1230,91,0
14385d73,ELEC-1286,393,1
a4973951,ELEC-1028,82,0
81e2eda5,ELEC-1001,292,0
d53cddca,ELEC-1068,325,0
d75ffa05,ELEC-1243,379,0
0ba6e779,ELEC-1281,237,0
5d49a3c5,ELEC-1234,383,0
dcfd8ff6,ELEC-1246,354,0
33271b85,ELEC-1157,313,0
9b0974df,ELEC-1150,192,0
c1d82b20,ELEC-1284,28,0
13af4bbc,ELEC-1199,171,0
7d164365,ELEC-1224,108,0
f0c70816,ELEC-1264,40,0
b09d50b5,ELEC-1012,309,0
b9d4c8bf,ELEC-1273,341,0
463bfa14,ELEC-1079,314,0
e65a6739,ELEC-1071,318,0
ae1023c2,ELEC-1136,254,1
fba15ea3,ELEC-1229,370,0
40c6391d,ELEC-1202,34,0
d70fe87c,ELEC-1099,348,1
b26265d8,ELEC-1073,74,0
a6cc1b96,ELEC-1093,160,0
d6e2c8ac,ELEC-1080,43,2
497bd4c1,ELEC-1145,332,0
d3a8b8a2,ELEC-1083,130,0
2041e07e,ELEC-1062,210,0
4dfdb29e,ELEC-1226,243,0
824be031,ELEC-1210,43,0
aa7d3836,ELEC-1270,18,0
d75d38ce,ELEC-1109,272,0
70b45f27,ELEC-1137,145,0
4da214cf,ELEC-1137,153,0
0fe06254,ELEC-1023,285,0
a1fbcbe7,ELEC-1065,361,0
5c44335f,ELEC-1076,312,0
9d8c8e26,ELEC-1119,86,0
82030804,ELEC-1233,195,0
a20b4911,ELEC-1043,237,0
ad847911,ELEC-1091,211,0
8c150c07,ELEC-1005,174,0
223c3012,ELEC-1121,331,0
dcc97d26,ELEC-1212,273,0
79641727,ELEC-1027,115,0
5a74b904,ELEC-1213,220,0
ba0f5995,ELEC-1214,10,0
5521aa74,ELEC-1117,394,0
d87474a0,ELEC-1248,191,0
43a50430,ELEC-1099,117,0
a8bf2d89,ELEC-1279,364,0
09694820,ELEC-1054,30,0
9b415edb,ELEC-1107,58,0
47b358ae,ELEC-1296,276,0
7ec0ad70,ELEC-1059,239,0
1be59137,ELEC-1166,41,0
ba4fe371,ELEC-1261,301,0
62037732,ELEC-1233,372,0
ec82d231,ELEC-1188,271,0
59f1addd,ELEC-1272,104,0
f40f6760,ELEC-1034,191,0
14c4010f,ELEC-1005,370,0
061f6194,ELEC-1228,281,0
98ba5db4,ELEC-1268,143,0
7ca6f635,ELEC-1128,361,0
57b68a83,ELEC-1145,52,0
8dfc5a3c,ELEC-1118,66,0
7112cfef,ELEC-1231,89,0
3c7eb1e1,ELEC-1013,211,0
331e5a9e,ELEC-1265,105,0
9a5a12f4,ELEC-1116,143,0
2e0926c2,ELEC-1289,36,0
bf13f590,ELEC-1065,65,0
064a5c1c,ELEC-1124,172,0
225495b8,ELEC-1071,102,0
7664c773,ELEC-1132,259,0
56f4a0bf,ELEC-1028,58,0
a5dde2b0,ELEC-1142,95,0
bda926a9,ELEC-1141,16,0
e20b44ba,ELEC-1189,59,0
828066ab,ELEC-1065,382,0
c250f64f,ELEC-1115,280,0
cf43864d,ELEC-1025,348,0
0216d4cc,ELEC-1171,392,0
a6423673,ELEC-1254,326,0
7b63c4bd,ELEC-1078,180,0
6cd9ffba,ELEC-1275,116,0
fcbc2dcd,ELEC-1117,156,0
7fa710ef,ELEC-1024,66,2
ee34a2df,ELEC-1255,376,0
f31dd379,ELEC-1287,77,0
6c0f1f9a,ELEC-1184,378,0
eae27f7c,ELEC-1289,80,1
a849445f,ELEC-1027,158,0
46cc2048,ELEC-1142,91,0
7cb8a0f6,ELEC-1003,180,0
8bf60f9e,ELEC-1068,215,0
788df6f5,ELEC-1257,319,0
b2c7ef14,ELEC-1031,105,0
b097d8bf,ELEC-1217,347,0
f578d157,ELEC-1121,297,0
f6b30d00,ELEC-1012,266,0
55b84a5a,ELEC-1185,20,0
84b89db2,ELEC-1019,324,0
bf1f27e1,ELEC-1171,251,0
d4a6cbd1,ELEC-1166,190,0
f24de79b,ELEC-1003,361,0
35abf935,ELEC-1102,274,0
b7cee71c,ELEC-1163,31,0
611ad6dc,ELEC-1175,130,0
3c6fc9c2,ELEC-1119,77,0
ee9dc194,ELEC-1273,289,0
cd3a1d7b,ELEC-1091,13,1
3107e5e4,ELEC-1060,298,0
5f5ee34f,ELEC-1138,27,0
3daef544,ELEC-1194,269,0
65faa63c,ELEC-1176,91,0
f54ee7f0,ELEC-1026,297,0
8aee33bc,ELEC-1093,15,0
380a300c,ELEC-1192,152,0
97b0c091,ELEC-1276,16,0
f2b5625a,ELEC-1201,84,0
24c9a015,ELEC-1244,29,0
dcd5b525,ELEC-1107,226,0
de06665f,ELEC-1009,249,0
d92830e0,ELEC-1295,170,0
9d5e9739,ELEC-1108,389,0
148aa818,ELEC-1293,361,0
1042ba32,ELEC-1192,71,0
0a719207,ELEC-1041,91,0
c9d94ec6,ELEC-1119,52,0
a69b61bb,ELEC-1121,59,0
ca5f7bc5,ELEC-1273,162,1
108506be,ELEC-1049,262,0
36708836,ELEC-1117,71,0
ebf859b2,ELEC-1208,336,0
2e70077b,ELEC-1252,236,0
c0bf6cdc,ELEC-1064,217,0
31b938dd,ELEC-1148,281,0
137a3a44,ELEC-1058,340,0
0f322fc0,ELEC-1057,184,0
c6ae278c,ELEC-1175,54,0
36972f4e,ELEC-1051,230,0
76976de1,ELEC-1090,249,0
9d63308f,ELEC-1114,201,0
3b4ddb2e,ELEC-1104,180,0
2d99f586,ELEC-1033,49,0
bd9a8c42,ELEC-1133,206,2
00c8f987,ELEC-1295,153,0
e2f6282b,ELEC-1026,115,0
6d9c8272,ELEC-1044,397,0
c0efa175,ELEC-1292,228,0
2f94caf6,ELEC-1044,272,0
63f8efbd,ELEC-1284,149,0
68655b6c,ELEC-1062,149,0
eedd36ff,ELEC-1223,86,0
a463aabb,ELEC-1111,260,0
da92ae26,ELEC-1252,375,0
41f27d3d,ELEC-1279,58,0
b297d9e1,ELEC-1169,197,0
0fcd7c40,ELEC-1261,348,0
33596786,ELEC-1141,215,0
2ea63ec7,ELEC-1297,244,0
0d849294,ELEC-1252,242,0
8df4191b,ELEC-1022,102,0
768c29e1,ELEC-1165,322,0
3b8467d3,ELEC-1105,159,0
a21181d5,ELEC-1278,41,0
961d21fc,ELEC-1095,78,0
663bbf1a,ELEC-1067,215,0
fe4372d5,ELEC-1035,294,1
2fdd1fdd,ELEC-1207,90,0
d862d715,ELEC-1246,91,0
b76f665d,ELEC-1023,326,0
e99911bf,ELEC-1136,386,0
bc7b6a31,ELEC-1069,211,0
0c68a6e2,ELEC-1045,180,0
6e363845,ELEC-1213,354,0
c5381e20,ELEC-1154,114,0
a04a761d,ELEC-1190,57,0
eba12dbb,ELEC-1220,24,0
af0f286a,ELEC-1163,234,0
c263246d,ELEC-1288,350,0
7b623fea,ELEC-1159,288,0
a7ece89c,ELEC-1184,78,0
4d6a0a86,ELEC-1287,66,0
cbcbdfd0,ELEC-1055,109,0
8bfaa633,ELEC-1194,298,0
ff163871,ELEC-1102,152,0
f6ef29a4,ELEC-1042,263,0
79efc9a4,ELEC-1136,86,0
971bcecb,ELEC-1203,300,0
66261726,ELEC-1224,255,1
76a4b3af,ELEC-1169,338,0
90624393,ELEC-1169,10,0
0db601fc,ELEC-1218,224,0
318fa2c1,ELEC-1290,45,0
26f26f88,ELEC-1119,338,0
058836a1,ELEC-1075,119,0
bee3f074,ELEC-1198,334,0
a84b8a50,ELEC-1012,70,0
ce04af1c,ELEC-1026,112,0
01d2aa90,ELEC-1123,314,0
40548763,ELEC-1106,280,1
fe7f930e,ELEC-1278,191,0
4125fa56,ELEC-1257,359,0
c4915c4d,ELEC-1007,208,0
a7bef71d,ELEC-1185,315,0
c9997c6b,ELEC-1257,155,0
8efe4a89,ELEC-1283,346,0
d135a62f,ELEC-1019,295,0
633a80be,ELEC-1289,372,1
60da7bfc,ELEC-1110,199,1
c7748122,ELEC-1247,224,0
705bf35e,ELEC-1070,13,0
778b9e12,ELEC-1049,28,0
3e2361e0,ELEC-1188,134,0
036aba1a,ELEC-1149,33,0
fd508c37,ELEC-1254,262,0
c2285625,ELEC-1180,288,0
ba2765f8,ELEC-1079,79,0
9c95250e,ELEC-1033,136,0
7899d2e3,ELEC-1017,92,0
7d6d4594,ELEC-1007,22,0
49582d62,ELEC-1133,277,0
c61ce65c,ELEC-1283,321,0
4d5b66d7,ELEC-1142,258,0
70177054,ELEC-1195,39,0
64d5c08f,ELEC-1211,101,0
4b04b68a,ELEC-1007,328,2
e834efae,ELEC-1004,20,0
6e3e854f,ELEC-1299,387,0
f5c0822e,ELEC-1279,79,0
2e17e474,ELEC-1229,334,0
93401c7a,ELEC-1263,195,0
ac40efef,ELEC-1173,305,0
75eecede,ELEC-1111,247,0
8cc37cc3,ELEC-1195,162,0
a60b1004,ELEC-1242,69,0
9b5e4f80,ELEC-1022,202,0
a838e187,ELEC-1129,113,1
fda209d4,ELEC-1026,262,0
da747c0a,ELEC-1209,272,0
95228bd3,ELEC-1101,294,0
bac286ed,ELEC-1063,375,0
af760278,ELEC-1122,307,0
a90f6924,ELEC-1165,253,1
c4e82945,ELEC-1050,348,0
9ecf6d6e,ELEC-1084,366,0
bdab20dc,ELEC-1202,163,0
d037908b,ELEC-1195,230,0
230983e9,ELEC-1215,172,0
c643a352,ELEC-1199,10,0
e08dfff5,ELEC-1217,146,0
6bf0482f,ELEC-1285,167,0
7943b425,ELEC-1150,324,0
a58cebc1,ELEC-1275,362,0
fa1f8cee,ELEC-1070,372,0
8641edbd,ELEC-1224,12,0
06ccf00d,ELEC-1176,180,0
b09d3f29,ELEC-1173,392,0
ca9ef13f,ELEC-1117,146,0
3b57526e,ELEC-1135,151,0
518e3f52,ELEC-1091,174,0
ca3be99f,ELEC-1024,113,0
d5f8cdef,ELEC-1092,127,0
6792dd41,ELEC-1192,80,0
9cd54297,ELEC-1210,92,0
61bd6326,ELEC-1201,289,0
e32b57a6,ELEC-1039,380,0
62a08a55,ELEC-1005,15,0
64f19cc1,ELEC-1071,157,0
10eb8ac7,ELEC-1285,86,0
51130073,ELEC-1126,151,1
f0d689db,ELEC-1135,150,0
8c66831e,ELEC-1230,219,0
3a36219a,ELEC-1089,366,0
0006b242,ELEC-1090,59,0
c415d431,ELEC-1008,107,1
50bf56d9,ELEC-1039,178,0
4a1e3bd9,ELEC-1098,164,0
20d175c7,ELEC-1080,48,0
f17c80e1,ELEC-1091,375,0
8b4f80aa,ELEC-1098,363,0
91271ee0,ELEC-1271,140,0
a2c5df8e,ELEC-1202,328,0
ced9b4eb,ELEC-1119,377,0
b54cbd5f,ELEC-1176,372,0
78956604,ELEC-1229,224,0
986daa02,ELEC-1050,75,0
7fce7879,ELEC-1211,275,0
7ba693ae,ELEC-1020,296,0
c17a79fb,ELEC-1131,54,0
804563d7,ELEC-1192,142,0
309ea057,ELEC-1102,199,0
3f713d52,ELEC-1205,373,0
7ef31ed6,ELEC-1067,241,0
b432dc47,ELEC-1199,329,0
e10fb199,ELEC-1289,341,0
d00f707a,ELEC-1078,98,0
17466a54,ELEC-1237,24,0
5ac229cd,ELEC-1201,267,0
23d4df1d,ELEC-1045,57,0
c3888c41,ELEC-1182,361,0
df391405,ELEC-1048,89,0
62244e05,ELEC-1019,211,0
8dbf3a04,ELEC-1195,90,1
0341a6e4,ELEC-1124,348,0
84c3f9c5,ELEC-1126,117,1
26de48c0,ELEC-1292,383,0
92b36bdf,ELEC-1178,112,0
1ac8a3ce,ELEC-1100,321,0
4a517c3c,ELEC-1218,197,0
67a78c4c,ELEC-1006,262,0
99c58562,ELEC-1253,129,0
0c77e202,ELEC-1084,123,0
1f54e926,ELEC-1252,331,0
052d710b,ELEC-1054,207,0
bbaddb08,ELEC-1038,329,0
861ddb91,ELEC-1109,14,0
cc92a838,ELEC-1221,134,0
1e490ce6,ELEC-1181,380,0
1b4569be,ELEC-1121,99,0
d349f2e9,ELEC-1183,344,0
5572fe16,ELEC-1037,395,0
139448d2,ELEC-1006,28,0
e1e08a83,ELEC-1173,225,0
9dc56f17,ELEC-1161,191,0
ed2ac0c5,ELEC-1224,315,1
f07ffb05,ELEC-1209,379,0
3f880e01,ELEC-1156,322,0
0704eb09,ELEC-1210,12,0
aed5fa49,ELEC-1167,138,0
e69216c6,ELEC-1248,328,0
c5f8600b,ELEC-1082,381,0
66c47cf4,ELEC-1278,332,0
6459f86e,ELEC-1276,43,1
da017ddf,ELEC-1204,246,0
8d2e9326,ELEC-1237,162,0
34311d01,ELEC-1051,293,0
761f2922,ELEC-1274,80,0
fce9ce0a,ELEC-1050,40,0
4acd6646,ELEC-1215,262,0
a29f8cb1,ELEC-1117,107,0
e6ed0e9c,ELEC-1031,262,1
3622695a,ELEC-1142,81,0
2f4349c0,ELEC-1096,60,0
3f8646ec,ELEC-1034,327,0
fbbd390b,ELEC-1149,94,0
47930091,ELEC-1076,374,0
e474f24a,ELEC-1119,384,0
c81ce395,ELEC-1192,396,0
824e5491,ELEC-1199,262,0
391eef46,ELEC-1207,50,0
7a2a7103,ELEC-1022,347,0
ab674095,ELEC-1126,364,0
0064220b,ELEC-1195,286,1
6454d75a,ELEC-1078,332,0
cab9970c,ELEC-1018,293,0
649f4e31,ELEC-1149,55,0
cde38f85,ELEC-1259,162,0
576f5da1,ELEC-1195,140,0
546f58ea,ELEC-1042,271,0
b81b3b37,ELEC-1147,111,0
dd18fb10,ELEC-1204,282,0
f811dca6,ELEC-1043,100,0
2ff356d2,ELEC-1089,185,0
41302d29,ELEC-1079,231,0
5aa11408,ELEC-1150,22,0
a6be0745,ELEC-1224,50,0
4e35c063,ELEC-1139,251,0
ae6afe28,ELEC-1120,217,0
f432c8a5,ELEC-1168,19,0
3c023acf,ELEC-1233,137,0
4f5977ff,ELEC-1048,106,0
95f0d37e,ELEC-1056,202,0
8c8f5bd6,ELEC-1063,145,1
d4364639,ELEC-1235,390,0
af37ff4f,ELEC-1231,90,0
a86fbc48,ELEC-1056,220,0
2b81b0ec,ELEC-1150,277,0
18c220fa,ELEC-1259,64,0
0dbdd80f,ELEC-1293,337,0
1a37eada,ELEC-1108,102,0
15863357,ELEC-1002,112,0
4975dc54,ELEC-1276,396,0
31583b35,ELEC-1051,386,0
ee28c3fb,ELEC-1133,169,0
1d2245b4,ELEC-1112,346,0
a2759af8,ELEC-1110,219,1
f5467f78,ELEC-1176,220,0
c7cfaf53,ELEC-1167,61,0
a0b8b9dc,ELEC-1235,146,0
717429d6,ELEC-1120,277,0
9a5f74dd,ELEC-1288,349,0
1805f265,ELEC-1275,12,1
6d81dac5,ELEC-1221,21,0
2b5b343c,ELEC-1228,197,0
aec36d29,ELEC-1143,249,0
be3bb5ba,ELEC-1112,228,0
fbebbda5,ELEC-1096,175,0
5a22c9f8,ELEC-1199,255,0
4f3e72f5,ELEC-1094,96,0
873592f4,ELEC-1006,254,0
24ed8aec,ELEC-1135,45,0
8489e9f2,ELEC-1225,344,0
f8f0f358,ELEC-1298,70,0
d090e4c6,ELEC-1291,380,0
1e6663fe,ELEC-1292,46,0
89308f30,ELEC-1230,380,0
8ed8b476,ELEC-1275,354,0
3e79d41f,ELEC-1067,297,0
e6cc29a9,ELEC-1196,309,0
07de04cc,ELEC-1286,321,0
f3f95afb,ELEC-1255,79,0
302da8a3,ELEC-1213,153,0
0b1fd8c0,ELEC-1069,35,1
258b3bef,ELEC-1095,265,0
4edf6bea,ELEC-1128,377,0
f9aefc78,ELEC-1222,386,0
ac9a1597,ELEC-1197,346,0
2d8085e2,ELEC-1293,196,0
def50a8f,ELEC-1285,34,0
2573ca69,ELEC-1073,349,0
03764699,ELEC-1081,174,0
cc45a195,ELEC-1023,56,0
17c21f17,ELEC-1246,62,0
0dc5b221,ELEC-1095,281,0
e51beff3,ELEC-1014,245,0
dcfb74f0,ELEC-1092,178,0
625981e0,ELEC-1020,58,0
b9066920,ELEC-1242,266,0
9bde8828,ELEC-1107,85,0
b1a601e0,ELEC-1247,17,0
fe629ca9,ELEC-1154,397,0
4b53af2a,ELEC-1229,153,0
257ad250,ELEC-1266,148,0
5760e24c,ELEC-1083,328,0
b4405204,ELEC-1127,219,0
5781d315,ELEC-1284,175,0
53359390,ELEC-1207,304,0
a2070fa2,ELEC-1178,70,0
b7ae2eb6,ELEC-1143,58,0
0dc486a6,ELEC-1201,37,1
8d914658,ELEC-1046,398,0
3c0c5024,ELEC-1033,128,0
fc4b9917,ELEC-1152,133,0
4e0a9b48,ELEC-1132,266,1
1a7342d4,ELEC-1228,346,0
3a96f8c9,ELEC-1112,337,0
e9d6eba7,ELEC-1090,267,0
9363f6a4,ELEC-1097,121,0
06ea68c4,ELEC-1115,115,0
050245f9,ELEC-1178,186,0
0415ddd1,ELEC-1056,97,0
4df95ff9,ELEC-1100,17,0
2598df17,ELEC-1003,307,2
060934d1,ELEC-1219,112,0
0e598a52,ELEC-1173,380,0
a0efaac7,ELEC-1117,337,0
104e3189,ELEC-1206,144,0
37d290c2,ELEC-1191,36,0
a5407b80,ELEC-1096,232,0
1b28111a,ELEC-1216,154,0
6640b307,ELEC-1220,170,0
dd745564,ELEC-1102,283,2
fa9930c6,ELEC-1151,172,0
45ddb6fc,ELEC-1104,394,0
0f4d22ce,ELEC-1057,379,0
efd5f02a,ELEC-1076,125,0
0cea2b74,ELEC-1263,43,0
d16544a1,ELEC-1124,314,0
30b50916,ELEC-1266,336,0
f6e1a193,ELEC-1028,241,0
3c62a307,ELEC-1031,370,0
40ea83e0,ELEC-1256,178,0
d5b9a788,ELEC-1239,336,0
fcfcafa9,ELEC-1132,163,0
e075f5ea,ELEC-1207,290,0
8eabcff0,ELEC-1102,183,0
1191d56b,ELEC-1001,252,0
ddac2e70,ELEC-1143,237,0
3420a6e9,ELEC-1002,344,0
b641cec4,ELEC-1242,285,0
5a251155,ELEC-1055,22,0
c002883f,ELEC-1030,388,0
6ad3c140,ELEC-1058,176,0
078b1669,ELEC-1008,343,0
324519c0,ELEC-1213,144,0
9b6fe897,ELEC-1285,175,1
f37257b7,ELEC-1256,259,0
50acfca7,ELEC-1147,74,0
0573b168,ELEC-1168,219,0
