SKU,Supplier,Purchase,Net Sales price,Tax numerical (1 = ermeassigt),Frozen numerical,Weight,A B C,Unit_sold_day,Sales
2000000393,Ocean Catch Inc,1.45,2.669807692,1,0,240.0,B,0.658728424229746,111.98114342704034
2000000267,Global Grains Co.,0.87,1.726756757,1,0,124.0,B,1.0363428243994182,111.90750941329028
2000000601,Global Grains Co.,1.65,4.22,1,1,300.0,B,0.4413838739179408,111.75839687602262
2000000952,City Deli Partners,3.28,8.358333333,1,1,180.0,B,0.22227880607465736,111.47282124644066
2000000473,Tropical Tastes,1.5,3.07925,1,0,120.0,B,0.6321012907857991,111.22273712298127
2000000571,Organic Oasis,1.75,3.765757576,1,0,66.0,B,0.4755050065658117,110.79563844304988
2000000515,Mountain Meat Co.,1.52,2.996842105,1,0,432.0,B,0.5987471633785918,110.57080047870541
2000000673,Pure Springs Beverages,1.56,3.365862069,1,0,250.0,B,0.4706858442502186,110.26474860861202
2000000447,Golden Wheat Mills,0.95,2.068333333,2,0,500.0,B,0.8112512780793308,109.82867303369582
2000000829,Mountain Meat Co.,3.3,7.131764706,1,0,104.0,B,0.25496415950005147,109.10066365208093
2000001013,Riverside Rice,4.16,8.47,1,0,240.0,B,0.1967812123873552,109.09550416738526
2000000280,Organic Oasis,0.83,1.636619718,1,0,140.0,B,1.0748209264681274,108.60364491790993
2000000454,Sun-Kissed Fruits,1.7,3.172857143,1,0,70.0,B,0.5840246782035582,108.59599341458552
2000000863,Urban Spices Ltd,3.25,8.234285714,1,1,360.0,B,0.25099477200854725,108.50503992573184
2000000229,Fresh Harvest Ltd,0.54,1.205454545,2,0,250.0,B,1.5552819467244063,108.27095274828729
2000000485,Organic Oasis,1.7,3.255,1,0,70.0,B,0.5679468616085219,108.21465568541956
2000000631,Urban Spices Ltd,3.04,6.594375,1,0,280.0,B,0.4607521674522534,108.03102486197167
2000000354,Peak Protein Supplies,1.11,2.089818182,1,0,77.0,B,0.8414010987856305,107.45626921602263
2000000873,Artisan Bakery Wholesalers,3.09,8.266666667,1,1,560.0,B,0.21613895771391306,107.20492302610087
2000000921,Nordic Frozen Foods,3.99,6.44,1,0,100.0,B,0.25719880527005223,107.02635821344782
2000000199,Urban Spices Ltd,0.57,1.263103448,1,0,100.0,B,1.4608748069423025,107.02368835659308
2000000569,Coastal Crustaceans,1.45,3.066666667,1,0,200.0,B,0.5629057523740927,106.8113665196598
2000000853,Sun-Kissed Fruits,2.72,5.371666667,1,0,210.0,B,0.29448764519817067,106.77753903994451
2000000255,Fresh Harvest Ltd,0.83,1.630875,2,0,320.0,B,1.0084063601959365,106.67576582458575
2000000688,Nordic Frozen Foods,1.35,3.656,1,0,250.0,B,0.464210694638345,106.07214372486183
2000000126,Mountain Meat Co.,0.7,0.7325806452,2,0,23.0,B,2.451711221553895,106.05402255521706
2000001134,Highland Honey,8.07,14.82666667,1,0,50.0,B,0.11831930995116494,105.25685813255632
2000000455,Savory Sauces Ltd,1.06,2.048604651,1,0,90.0,B,0.8552375173856481,105.12261335302
2000000392,Bistro Basics,0.79,2.114166667,1,0,68.0,B,0.8365597613743841,103.95194030302952
2000000439,Mountain Meat Co.,0.75,2.075090909,1,1,100.0,B,0.667334554770192,103.85849009915995
2000000505,Global Grains Co.,1.07,2.333095238,1,0,52.0,B,0.6870570633252565,103.57649482344905
2000000312,Global Grains Co.,0.79,1.731454545,2,0,330.0,B,1.1048144291016289,103.48669972018284
2000000634,Organic Oasis,3.1,3.495925926,1,0,200.0,B,0.4904676528638278,102.87831500848158
2000000383,Global Grains Co.,1.15,1.990392157,1,0,100.0,B,0.86055803448791,102.77087774219736
2000000457,Highland Honey,1.45,2.687631579,1,0,240.0,B,0.7201042384594608,102.61987795875916
2000000445,Ocean Catch Inc,1.0,2.24255814,2,0,500.0,B,0.7764210232839367,102.09583538000894
2000000563,Tropical Tastes,1.39,2.974047619,1,0,500.0,B,0.44885287813437913,101.93856910502781
2000001258,Organic Oasis,23.1,45.79,1,0,30.0,B,0.03708013690988066,101.8739681563935
2000000122,Urban Spices Ltd,0.33,0.7892741935,1,0,60.0,B,2.233265284267142,101.6603131959187
2000000216,Mediterranean Delights,0.69,1.525945946,1,0,75.0,B,1.2420561783635502,101.38769905634312
2000000410,Alpine Dairy Group,0.79,2.040612245,2,0,350.0,B,0.7940119650844184,101.35309326659927
2000000528,Eco-Groceries,1.48,3.226486486,2,0,350.0,B,0.49486875758499704,101.27559820092479
2000000260,Sun-Kissed Fruits,0.55,1.1725,1,0,70.0,B,1.3773350840167395,100.87753093405958
2000000361,Urban Spices Ltd,0.85,1.780392157,1,0,50.0,B,0.9748720887600195,100.20949320311331
2000000906,Fresh Harvest Ltd,3.5,8.43,1,1,400.0,B,0.2310114734220754,100.15337423449539
2000000433,Coastal Crustaceans,1.09,2.238,1,0,300.0,B,0.7453111178069711,100.08037689912007
2000000363,Green Leaf Distribution,0.75,1.727068966,1,0,120.0,B,0.8819272113441129,100.01054577019639
2000000913,Alpine Dairy Group,4.16,8.26,1,0,240.0,B,0.25642453422756745,99.8517136424793
2000000277,Coastal Crustaceans,0.87,1.373563218,1,0,130.0,B,0.9556663032036329,99.30619411550795
2000000833,Alpine Dairy Group,3.38,5.433333333,1,0,326.0,B,0.28736388326554396,99.19125101179968
2000000180,Organic Oasis,0.33,0.785,1,0,60.0,B,1.8940229108906124,99.1205323366087
2000000825,Green Leaf Distribution,2.45,4.594736842,1,0,600.0,B,0.3200074774678436,98.59995101022145
2000000690,Savory Sauces Ltd,2.99,5.496190476,1,0,236.0,B,0.34115090865127795,98.43909469132625
2000000422,Green Leaf Distribution,0.92,2.202291667,1,1,7.0,B,0.7137535360585586,98.4141995132214
2000000233,Tropical Tastes,0.69,1.108227848,2,0,320.0,B,1.4765720704849383,98.18269726954084
2000001161,Coastal Crustaceans,11.7,18.848,2,0,,B,0.08673417455530918,98.0859433250315
2000000564,Green Leaf Distribution,0.85,2.281666667,1,0,400.0,B,0.6544860733614284,97.74452011983223
2000000464,Mediterranean Delights,1.3,2.752682927,1,0,120.0,B,0.6060182037190659,97.70744924533398
2000000990,Artisan Bakery Wholesalers,3.45,8.431818182,1,1,300.0,B,0.19308157830178438,97.6817257677085
2000000704,Valley Veggies,2.29,4.445263158,1,0,383.0,B,0.4429576136937008,97.5970436238866
2000000469,Eco-Groceries,0.82,1.775434783,1,0,32.0,B,0.8346705956019648,97.38221077544638
2000000377,Tropical Tastes,0.75,1.968909091,1,0,33.0,B,0.7632392986637743,97.23668664976485
2000000320,Golden Wheat Mills,0.65,1.8,2,0,230.0,B,0.8181270740744766,97.19349640004782
2000000557,Peak Protein Supplies,0.75,1.955454545,1,0,40.0,B,0.619326302379511,96.88515464860569
2000000359,Coastal Crustaceans,0.75,1.804814815,1,0,37.0,B,0.8765865539260714,96.71561382889674
2000000708,Nature's Pantry,1.69,3.328148148,1,0,210.0,B,0.4109946685651626,96.34429805341823
2000000512,Eco-Groceries,1.35,3.076111111,1,0,375.0,B,0.5355739789248326,96.17750663177844
2000000502,Peak Protein Supplies,1.22,2.429512195,1,0,130.0,C,0.6273783036464106,96.14331204033685
2000000264,Mediterranean Delights,0.89,1.8025,2,0,230.0,C,0.9990299336742888,96.04007762388831
2000000398,Fresh Harvest Ltd,1.23,2.552391304,1,0,52.0,C,0.6543558465040102,96.03489992254478
2000000333,Highland Honey,0.98,1.737068966,1,0,50.0,C,0.9193751223404666,95.8210795578703
2000001113,Peak Protein Supplies,5.95,12.17857143,2,0,750.0,C,0.13089386911147582,95.64602004484382
2000000436,City Deli Partners,1.06,2.205416667,1,0,76.0,C,0.6766783894224855,95.51089907235242
2000000612,Sun-Kissed Fruits,1.59,3.405,1,0,73.0,C,0.44996770377501993,95.09834678025152
2000000902,Artisan Bakery Wholesalers,3.15,7.565,1,1,450.0,C,0.24432008297737592,95.05447343937716
2000000237,Eco-Groceries,0.7,1.447407407,2,0,23.0,C,1.053956106461277,95.05062609347702
2000000268,Eco-Groceries,0.54,1.349358974,1,0,90.0,C,1.0675888524543184,94.9552620443398
2000000817,Golden Wheat Mills,1.95,4.664705882,2,0,350.0,C,0.35895744579249933,94.88441817115066
2000000367,Green Leaf Distribution,0.85,1.658867925,2,0,320.0,C,0.9530777000337718,94.86180157373353
2000000860,City Deli Partners,2.91,6.162857143,1,0,2.0,C,0.2928626823705021,94.7557208691315
2000000496,Ocean Catch Inc,1.23,2.540540541,1,0,52.0,C,0.6719940357457492,94.7511590354131
2000000766,Mediterranean Delights,3.75,4.5125,1,0,175.0,C,0.34877324128105464,94.43035508628859
2000000246,Global Grains Co.,0.65,1.343243243,1,0,120.0,C,1.1973657906328619,93.96170491388362
2000000556,Fresh Harvest Ltd,1.15,2.475454545,1,0,105.0,C,0.6319199845016744,93.85735187989415
2000000650,Urban Spices Ltd,1.69,4.21,1,1,320.0,C,0.38490504817837057,93.48751459359173
2000000591,Mediterranean Delights,1.75,3.61137931,1,0,32.0,C,0.46058770193338716,93.36261294265461
2000000865,Organic Oasis,2.91,5.814666667,1,0,300.0,C,0.2842155489533775,92.95980066230595
2000000527,Mediterranean Delights,1.35,2.798205128,1,0,,C,0.5082177685661045,92.43634180603163
2000000386,Peak Protein Supplies,0.95,1.765384615,1,0,45.0,C,0.6710015620881848,92.39691510323892
2000000679,Peak Protein Supplies,1.75,3.587142857,1,0,150.0,C,0.381523000148749,91.96840831649936
2000000798,Coastal Crustaceans,1.45,3.2228,1,0,227.0,C,0.3378067823253724,90.72364150651751
2000000432,Tropical Tastes,0.69,1.766956522,2,0,230.0,C,0.8359484929431822,90.59452467522914
2000001196,Alpine Dairy Group,9.16,20.55,1,0,4500.0,C,0.07315229898409949,90.19678464288484
2000000475,Green Leaf Distribution,1.27,2.559268293,1,0,90.0,C,0.5851092957645658,89.84710010864019
2000000714,Highland Honey,1.92,4.128,1,0,120.0,C,0.33283859295703005,89.60593772909313
2000000403,Coastal Crustaceans,0.85,1.933181818,1,0,75.0,C,0.8242332269574549,89.5012063250866
2000001094,Fresh Harvest Ltd,3.75,9.119090909,1,1,400.0,C,0.10389039144592947,89.32495853968875
2000000731,Pure Springs Beverages,1.7,3.564230769,1,0,54.0,C,0.3365873458721891,89.11871240564504
2000000748,Global Grains Co.,2.74,5.713333333,1,0,150.0,C,0.3029322303892796,89.0101444949529
2000000446,Bistro Basics,1.05,2.120571429,2,0,200.0,C,0.6779474616454793,88.79516576535464
2000000893,Alpine Dairy Group,2.4,5.719230769,1,0,336.0,C,0.2783480588886014,88.69362077710271
2000000857,Savory Sauces Ltd,2.29,4.697647059,1,0,300.0,C,0.2959201022003765,88.62067259538019
2000001010,Golden Wheat Mills,4.16,8.579090909,1,0,240.0,C,0.17131536303082226,88.18380442995357
2000000384,Golden Wheat Mills,0.79,1.814897959,2,0,350.0,C,0.8261157773311683,88.15977129719934
2000000405,Fresh Harvest Ltd,0.83,1.652765957,2,0,320.0,C,0.8129045105991926,88.1112870424301
2000000969,Eco-Groceries,2.28,5.098,2,0,180.0,C,0.23037352502970793,88.08331729510881
2000000861,Coastal Crustaceans,1.79,4.726875,2,0,360.0,C,0.30974982087463865,87.84892106182734
2000000263,Eco-Groceries,1.9,4.035789474,1,0,198.0,C,0.3434518019560798,87.78628057997402
2000000592,Tropical Tastes,0.59,1.122121212,1,0,75.0,C,0.6121947396553391,87.7531788695793
2000001079,Golden Wheat Mills,6.64,12.525,1,0,50.0,C,0.1162441735780692,87.35749646575837
2000000664,Mediterranean Delights,1.69,3.129259259,1,0,28.0,C,0.4304819101332009,87.29139980218663
2000000611,Ocean Catch Inc,1.39,2.699677419,1,0,50.0,C,0.5033344153064173,87.15322183427413
2000000994,Nature's Pantry,3.75,7.253636364,1,0,650.0,C,0.20006576099585577,87.07225676051858
2000000751,Ocean Catch Inc,2.09,4.548,1,1,250.0,C,0.31867601808005697,86.96031182238198
2000000703,Ocean Catch Inc,1.7,4.582608696,1,1,277.0,C,0.31562215743373456,86.78237059932617
2000000999,Valley Veggies,3.0,7.27,2,0,,C,0.18187095726494945,86.54412171643087
2000000733,Pure Springs Beverages,1.35,2.799,1,0,186.0,C,0.3594628213054606,86.2402660143415
2000000440,Alpine Dairy Group,0.82,2.059772727,1,0,120.0,C,0.6967439294166549,86.10804862622959
2000000711,Green Leaf Distribution,1.49,3.306363636,2,0,,C,0.4519256736435523,85.75584392267092
2000000762,Nordic Frozen Foods,2.79,4.988571429,1,0,252.0,C,0.27169104915436537,85.38706293677267
2000000492,Organic Oasis,0.85,1.992142857,1,0,100.0,C,0.6792594991701993,85.25046343909335
2000000590,Coastal Crustaceans,1.15,2.294375,1,0,60.0,C,0.5989458276612765,85.11213418849131
2000000395,Highland Honey,1.04,2.355111111,2,0,200.0,C,0.6541871469818346,84.8948006134347
2000000240,Golden Wheat Mills,0.57,1.271898734,1,0,100.0,C,1.0832630613755343,84.81527722230034
2000000219,Tropical Tastes,0.75,1.026375,2,0,320.0,C,1.4113112220270077,84.79226664320012
2000001221,Valley Veggies,22.06,35.415,2,0,,C,0.059839089920530886,84.76805478142406
2000000430,Organic Oasis,1.06,2.403548387,2,0,230.0,C,0.5493027232831852,84.67975016824715
2000000500,Alpine Dairy Group,1.15,2.544102564,1,0,150.0,C,0.5546416880721619,84.66392044695368
2000000548,Bistro Basics,0.79,1.946756757,1,0,138.0,C,0.6646530527636139,84.48522244896517
2000000781,Highland Honey,1.95,3.803684211,1,0,112.0,C,0.3672318769715612,83.81004551349808
2000000322,Mediterranean Delights,3.8,7.274166667,1,0,50.0,C,0.09586284179890821,83.67867460626698
2000000514,Ocean Catch Inc,1.47,2.298378378,1,0,67.0,C,0.6065042780276403,83.63857913624203
2000000356,Ocean Catch Inc,0.58,1.27140625,1,0,100.0,C,0.9077672968752012,83.62078296172358
2000000351,Green Leaf Distribution,0.65,1.540980392,1,0,109.0,C,0.9529223567142026,83.21129779352131
2000001015,Bistro Basics,5.56,8.627,1,0,75.0,C,0.16029611849880793,82.97247684075847
2000000728,Organic Oasis,1.59,3.397619048,1,0,200.0,C,0.4245116667331509,82.60611114179122
2000000656,Mountain Meat Co.,1.35,3.1008,1,0,255.0,C,0.4615179133310952,82.562004563489
2000000618,Fresh Harvest Ltd,1.78,3.2116,1,0,270.0,C,0.49697281458761305,82.55575300549927
2000000559,Fresh Harvest Ltd,1.35,2.541891892,1,0,,C,0.482429205777362,82.4953941879289
2000001049,Pure Springs Beverages,3.89,8.33,1,1,192.0,C,0.1480776144172577,82.23243520638377
2000000183,Global Grains Co.,0.32,0.8203333333,1,0,60.0,C,1.799907103362397,82.19823180237918
2000000838,City Deli Partners,2.1,5.548235294,1,0,155.0,C,0.24625033998148413,81.97528965806856
2000000684,Peak Protein Supplies,1.52,3.1275,1,0,60.0,C,0.43597453017875093,81.81062058804261
2000000418,Organic Oasis,1.05,2.248717949,1,0,10.0,C,0.7148723519370275,81.77518077671931
2000000406,Golden Wheat Mills,0.65,1.512553191,1,0,140.0,C,0.8989987950330637,81.58700979781285
2000001012,Eco-Groceries,2.65,5.34,1,0,340.0,C,0.1865390280307801,81.50059717081184
2000000928,Fresh Harvest Ltd,2.92,5.643076923,1,0,340.0,C,0.24066954441603078,81.48700511835592
2000001118,City Deli Partners,4.34,12.75166667,2,0,,C,0.10633960570686662,81.36043232632366
2000000364,Savory Sauces Ltd,0.59,1.998,1,1,100.0,C,0.717274508423957,81.11968686142336
2000000358,Savory Sauces Ltd,0.64,1.820212766,1,0,32.0,C,0.8370398747864191,81.06652221586457
2000001060,Global Grains Co.,3.75,8.847,1,1,400.0,C,0.13706140990081148,80.83881955949862
2000000695,Golden Wheat Mills,1.95,3.500952381,1,0,165.0,C,0.4397191303673669,80.82037616152202
2000000466,Alpine Dairy Group,0.69,1.735,1,0,125.0,C,0.774920375546582,80.6692110943992
2000000501,Bistro Basics,1.29,2.615294118,1,0,130.0,C,0.5889198287631376,80.56423257479723
2000000643,Nature's Pantry,0.89,2.032954545,1,0,100.0,C,0.4037654216300028,80.25959325511944
2000001222,Mediterranean Delights,9.7,20.8075,2,0,,C,0.04813386931266945,80.12363885786957
2000000864,Alpine Dairy Group,2.73,5.280714286,1,0,180.0,C,0.28778292681832485,79.78421916382231
2000000414,Tropical Tastes,0.85,1.690487805,1,0,50.0,C,0.8821022410516837,79.74587781474
2000000461,Mountain Meat Co.,2.92,6.0075,1,0,455.0,C,0.22054552942360678,79.49563608073906
2000000630,City Deli Partners,1.75,3.201111111,1,0,350.0,C,0.42908327416485764,79.469287250185
2000000380,Golden Wheat Mills,1.2,2.236511628,1,0,100.0,C,0.6994132037542616,79.13243271182041
2000000657,Bistro Basics,1.3,2.7252,1,0,168.0,C,0.5025959120914215,79.019675754052
2000000624,Mediterranean Delights,1.41,2.942,1,0,98.0,C,0.41513643877047984,78.51416160699732
2000000670,Pure Springs Beverages,1.09,2.885,1,0,100.0,C,0.4719055799229275,78.41938164299884
2000000672,Peak Protein Supplies,0.69,1.399166667,1,0,120.0,C,0.8133635548044728,78.03642334381199
2000000585,Tropical Tastes,1.25,2.50137931,1,0,89.0,C,0.5557965713680669,78.03383861504214
2000001058,Savory Sauces Ltd,3.99,8.2025,1,0,240.0,C,0.17825651715698257,77.98128437227464
2000000941,City Deli Partners,3.18,5.693333333,1,0,207.0,C,0.19767242077854325,77.91334491641761
2000000856,Nature's Pantry,3.55,6.803636364,2,0,,C,0.27628859854714727,77.54039517256433
2000000943,Golden Wheat Mills,3.59,6.736666667,1,0,480.0,C,0.20646778114948602,77.03471734872289
2000000459,Bistro Basics,1.05,2.3645,2,0,200.0,C,0.5694175265669382,76.93644237528717
2000000609,Eco-Groceries,1.55,3.006666667,1,0,122.0,C,0.4254480048040215,76.75082006664549
2000000566,Peak Protein Supplies,1.06,2.416666667,2,0,200.0,C,0.5639680155821807,76.66440212299422
2000000765,Tropical Tastes,0.99,4.536,1,1,450.0,C,0.28133692431021684,76.5686573279255
2000001302,Eco-Groceries,37.06,83.44,2,0,,C,0.015244915198617103,76.32214343509224
2000000621,Savory Sauces Ltd,0.85,2.265333333,1,0,250.0,C,0.5417113048950921,76.16834541353668
2000000278,Coastal Crustaceans,0.8,1.805813953,1,0,39.0,C,1.1239149733825822,75.88869363752828
2000000909,Valley Veggies,1.59,4.730714286,2,0,350.0,C,0.2653378686194212,75.31425874789176
2000001071,Riverside Rice,3.89,8.1825,1,1,192.0,C,0.15331521641571172,75.2701055181112
2000000625,Golden Wheat Mills,2.27,4.20125,1,0,280.0,C,0.27895072492518874,75.00427091788475
2000001061,Nordic Frozen Foods,3.28,8.33375,1,1,180.0,C,0.16803574402941326,74.68628702960655
2000000613,Alpine Dairy Group,1.28,2.72,1,0,500.0,C,0.4036467587381202,74.46756203593594
2000000330,Nature's Pantry,0.7,1.348666667,2,0,320.0,C,0.9033782361881344,74.34037309303918
2000001108,Pure Springs Beverages,3.57,10.645,2,0,,C,0.13558913998535027,74.22924315762869
2000000671,Savory Sauces Ltd,0.98,3.07962963,1,0,400.0,C,0.36908452524049484,73.65450785110079
2000000538,Global Grains Co.,0.7,1.525609756,2,0,250.0,C,0.8632046037524516,73.62742904614103
2000000782,Mediterranean Delights,1.58,3.389473684,1,0,158.0,C,0.3620102488468278,73.6214527051
2000000472,Artisan Bakery Wholesalers,0.75,1.800243902,1,0,,C,0.6946039325595126,73.24102323173948
2000000560,Sun-Kissed Fruits,1.15,2.26,1,0,70.0,C,0.5926351079462636,73.05574603410304
2000000942,Highland Honey,3.1,4.079375,1,0,30.0,C,0.2424251247095764,73.02963640319874
2000000842,Peak Protein Supplies,1.72,3.472105263,1,0,180.0,C,0.31318241623741394,72.91992000569246
2000000510,Urban Spices Ltd,1.0,1.946944444,1,0,270.0,C,0.6586610232592831,72.89297545685199
2000000452,Savory Sauces Ltd,1.29,2.818333333,2,0,190.0,C,0.4126119977091581,72.80628398471563
2000001184,Ocean Catch Inc,7.0,15.3975,2,0,,C,0.07877883092262787,72.77982294423077
2000000217,Global Grains Co.,1.15,1.595526316,1,0,40.0,C,1.6586927864558356,72.6987062653375
2000000581,Ocean Catch Inc,0.85,1.956451613,1,0,100.0,C,0.6386597417141671,72.62758750759716
2000000654,Eco-Groceries,1.58,3.4348,1,0,158.0,C,0.36633311042279376,72.59313275636555
2000000529,Highland Honey,0.67,1.79,2,0,230.0,C,0.7498494633243608,72.4804491213087
2000000428,Green Leaf Distribution,0.75,1.830408163,1,0,37.0,C,0.6055577753748569,72.41663583116122
2000000802,Mediterranean Delights,1.85,3.598888889,1,0,280.0,C,0.33348644995938237,72.0108407612293
2000000493,Mountain Meat Co.,1.3,2.6392,1,0,80.0,C,0.472718386133608,71.97682873729542
2000000770,Nordic Frozen Foods,0.95,2.133548387,1,0,50.0,C,0.3627215010104164,71.97120023768395
2000000658,Pure Springs Beverages,1.45,3.103076923,1,0,80.0,C,0.3835850846568956,71.41764145961291
2000000645,Mountain Meat Co.,1.35,2.534482759,1,0,150.0,C,0.4361460164549974,71.23718268764958
2000000705,Mediterranean Delights,1.95,3.563333333,1,0,500.0,C,0.3175449028459319,70.84288720107527
2000001069,Global Grains Co.,3.75,8.797777778,1,1,400.0,C,0.11920508158115017,70.78993771466352
2000000844,Nature's Pantry,2.33,4.916470588,1,0,90.0,C,0.22515006742329582,70.56765987332554
2000000815,Alpine Dairy Group,3.04,6.226666667,1,0,280.0,C,0.28249582912112997,70.3602945064361
2000000774,Peak Protein Supplies,1.4,3.118571429,1,0,15.0,C,0.35500372434876604,69.74758172977683
2000000778,Riverside Rice,2.35,3.974444444,1,0,360.0,C,0.3084541077226681,69.68465325523218
2000000737,Eco-Groceries,2.55,5.174166667,1,0,510.0,C,0.22443785026919813,69.67673061607256
2000000533,Nordic Frozen Foods,1.05,2.367037037,2,0,200.0,C,0.5564954472019036,68.83669166783051
2000000931,Tropical Tastes,2.2,4.7,2,0,350.0,C,0.24398376117122944,68.80342063970156
2000000468,Artisan Bakery Wholesalers,2.95,6.531818182,1,0,840.0,C,0.1732137606337731,67.88404747526944
2000000841,Green Leaf Distribution,1.35,3.078947368,1,0,375.0,C,0.32855763150280104,67.8374874535592
2000000339,Riverside Rice,0.52,1.325689655,2,0,330.0,C,0.8379964463383226,67.82478606205645
2000000816,Urban Spices Ltd,1.74,3.965,1,0,200.0,C,0.2849767256121653,67.79596302313414
2000000421,Bistro Basics,0.75,1.719767442,2,0,230.0,C,0.6981912396451928,67.34509848197892
2000000297,Global Grains Co.,0.28,1.096603774,1,0,120.0,C,1.234276876942573,67.25266131139199
2000000451,Nordic Frozen Foods,0.7,1.404117647,2,0,320.0,C,0.727752780732478,66.52899144315367
2000000862,Urban Spices Ltd,1.99,4.023125,1,0,160.0,C,0.2753923426356265,66.47626909964777
2000000342,Fresh Harvest Ltd,0.64,1.140185185,1,0,80.0,C,1.007354005138872,66.45298510565942
2000001007,Coastal Crustaceans,2.45,5.88,1,0,63.0,C,0.18797514608156485,66.31763154963383
2000000522,Valley Veggies,1.13,2.0928125,1,0,50.0,C,0.5938288838363253,66.28120058419785
2000000661,Highland Honey,1.89,3.325714286,1,0,240.0,C,0.39537542426081773,66.27124710759952
2000000753,Pure Springs Beverages,0.99,2.696956522,1,0,300.0,C,0.35527280531276806,66.11271634726428
2000000723,Nordic Frozen Foods,0.98,3.14,1,0,400.0,C,0.35091206472751696,66.11183298865403
2000000352,Global Grains Co.,0.55,1.162363636,1,0,70.0,C,0.9301375842686609,66.07077306921721
2000000681,Golden Wheat Mills,0.75,1.630294118,1,0,64.0,C,0.4749357175755531,65.81421706303227
2000000717,Coastal Crustaceans,1.38,2.724615385,1,0,40.0,C,0.3560198632500277,65.7924707343262
2000000874,Global Grains Co.,1.98,3.958235294,1,0,500.0,C,0.24299447717479933,65.404393476369
2000000805,Pure Springs Beverages,0.98,3.146666667,1,0,400.0,C,0.3444171145006727,65.025951217727
2000000852,Nordic Frozen Foods,2.28,4.680666667,1,0,275.0,C,0.2468047567941764,64.98060739632413
2000000597,Savory Sauces Ltd,0.85,1.910344828,2,0,340.0,C,0.5657038354773261,64.84136376745911
2000000710,Sun-Kissed Fruits,2.05,4.234,1,0,500.0,C,0.237928391812739,64.76070928365318
2000000544,Nature's Pantry,0.9,1.804545455,2,0,355.0,C,0.634167681699797,64.73946076693866
2000000964,City Deli Partners,2.98,6.34,1,0,205.0,C,0.1693397058213893,64.41682409445649
2000000793,Alpine Dairy Group,1.42,2.928421053,1,0,105.0,C,0.3658608759998122,64.2836814899582
2000000637,Fresh Harvest Ltd,3.98,7.705714286,1,0,400.0,C,0.1191092770308023,64.24754403041476
2000000552,Peak Protein Supplies,1.03,2.0128125,1,0,58.0,C,0.5443055783943755,63.743131462512224
2000000438,Sun-Kissed Fruits,0.85,1.769534884,1,0,50.0,C,0.6140622840009952,63.71454435239938
2000000879,Eco-Groceries,2.5,5.1,2,0,,C,0.20808203812223647,63.67310366540436
2000000632,Highland Honey,0.85,2.426296296,2,0,320.0,C,0.4367069590843021,63.57482864358363
2000000371,Fresh Harvest Ltd,0.85,1.479333333,1,0,95.0,C,0.8262916975773814,63.468736506473824
2000000300,Urban Spices Ltd,0.33,0.8187878788,1,0,60.0,C,1.251216087499745,63.38973501314654
2000000764,Green Leaf Distribution,2.38,5.038181818,1,0,368.0,C,0.19011630268960925,63.21747295770538
2000001077,Ocean Catch Inc,2.25,4.630769231,1,0,1000.0,C,0.13970139143752655,63.07517824981203
2000000570,Golden Wheat Mills,0.97,1.966176471,1,0,148.0,C,0.5014849977832925,62.85801019482818
2000000443,Organic Oasis,0.75,1.8955,1,0,100.0,C,0.6078178623102661,62.842841348807916
2000000822,Golden Wheat Mills,1.92,3.98,1,0,120.0,C,0.24750493583320515,62.387744159023256
2000000576,Tropical Tastes,1.05,2.116666667,2,0,500.0,C,0.3442344293166293,62.125255684340594
2000000698,Organic Oasis,1.5,3.062,1,0,65.0,C,0.4030188634371628,61.702187992229625
2000000932,Ocean Catch Inc,2.2,4.210666667,1,0,400.0,C,0.2114083333910999,61.62715539197367
2000001181,Fresh Harvest Ltd,7.6,13.5375,1,0,50.0,C,0.07579506499094549,61.56454153581724
2000000757,Highland Honey,1.74,3.620588235,1,0,180.0,C,0.3321008488211439,61.32242174095646
2000001110,Peak Protein Supplies,3.89,8.258571429,1,1,192.0,C,0.12358524403303857,61.23825390436015
2000000892,Savory Sauces Ltd,3.46,6.151666667,1,0,240.0,C,0.1932049372569494,61.124522015766374
2000000775,Urban Spices Ltd,1.85,3.994210526,1,0,32.0,C,0.25396199299107647,60.86265993493907
2000000832,Organic Oasis,2.09,4.118888889,1,0,25.0,C,0.23252111125274774,60.84393596578888
2000000426,Mountain Meat Co.,0.85,1.736511628,1,0,50.0,C,0.6075951834702447,60.49217646629756
2000000413,Sun-Kissed Fruits,0.75,1.473125,1,0,100.0,C,0.6550711967121253,60.41750128369625
2000000589,Artisan Bakery Wholesalers,0.95,2.08862069,2,0,330.0,C,0.5140810522614406,60.266882580903015
2000000550,Valley Veggies,0.75,1.624857143,1,0,40.0,C,0.599586632959683,60.17380908425537
2000000922,Green Leaf Distribution,3.1,6.567,1,0,500.0,C,0.19816639476734269,60.062709887858325
2000000675,Global Grains Co.,1.14,2.705263158,1,0,54.0,C,0.4864476184425251,60.00817820626924
2000000471,Mountain Meat Co.,0.83,1.54744186,2,0,200.0,C,0.6750502802604433,59.89046086470654
2000000587,Coastal Crustaceans,0.69,1.704848485,2,0,230.0,C,0.5985265678768492,59.42312595312488
2000000991,Golden Wheat Mills,2.99,5.231666667,1,0,100.0,C,0.17277440208529493,59.16423799029249
2000000790,Urban Spices Ltd,1.0,1.946153846,1,0,270.0,C,0.3700297121795972,59.12685295047386
2000001264,Eco-Groceries,15.85,29.28,2,0,80.0,C,0.03363190947009846,59.084538562977436
