session_id,sku_id,duration_sec,action
f86a2963,ELEC-1095,379,0
8a98adb3,ELEC-1010,70,0
0b05edd3,ELEC-1097,43,1
46c148e3,ELEC-1022,31,1
5cbac82d,ELEC-1003,57,0
9929a83d,ELEC-1063,208,0
e90623d3,ELEC-1099,165,0
5855bc64,ELEC-1051,386,2
eaa890c0,ELEC-1037,31,0
76764901,ELEC-1049,103,2
aa862072,ELEC-1087,213,1
e12e82b4,ELEC-1088,350,0
fff46d02,ELEC-1091,68,0
a3f2aad1,ELEC-1007,295,0
6dd3ea20,ELEC-1047,15,0
eb72ce83,ELEC-1077,287,0
4d09dfbe,ELEC-1061,297,0
fab0d1ed,ELEC-1091,69,0
ca83fbdd,ELEC-1016,60,2
7248cdcb,ELEC-1072,41,0
d1e16e69,ELEC-1008,125,0
31059d50,ELEC-1098,130,0
a671e68b,ELEC-1008,164,0
9e42a09e,ELEC-1093,95,0
efe4f6e7,ELEC-1046,324,0
14f1002b,ELEC-1003,364,0
4753d9a3,ELEC-1053,142,0
e194458f,ELEC-1041,214,2
c5e56b8c,ELEC-1023,156,0
8b8711ab,ELEC-1014,288,1
0a19c92b,ELEC-1023,150,0
127055de,ELEC-1050,74,0
59b4d6fb,ELEC-1065,84,0
a57945cc,ELEC-1074,244,0
6f8d3079,ELEC-1055,107,0
bbfef959,ELEC-1038,261,2
bc204001,ELEC-1030,297,0
90bc875b,ELEC-1075,252,0
21095b60,ELEC-1071,393,0
11844990,ELEC-1030,279,0
36d3b288,ELEC-1086,320,0
1cf82f30,ELEC-1026,392,0
2b6cef65,ELEC-1016,65,0
ab9bbcf0,ELEC-1022,131,0
9c9249eb,ELEC-1095,19,0
ea65946b,ELEC-1087,87,0
eeb30c6b,ELEC-1045,282,0
caf1c144,ELEC-1075,172,0
431b9385,ELEC-1074,172,0
f9ae4940,ELEC-1075,68,2
ebdaa94b,ELEC-1085,257,0
6657d79f,ELEC-1043,29,0
96ca5560,ELEC-1075,139,0
97eb5f59,ELEC-1032,116,0
2062257b,ELEC-1062,161,1
bbcb18a1,ELEC-1024,338,0
e85596ce,ELEC-1030,138,0
3ecb9331,ELEC-1069,353,0
8e656abe,ELEC-1030,229,0
fb3be41b,ELEC-1013,135,1
198ed0b6,ELEC-1008,335,0
6b4cf685,ELEC-1016,81,1
bee5daca,ELEC-1008,74,0
5f050ef3,ELEC-1011,167,2
65ea45d9,ELEC-1001,346,0
08f957d9,ELEC-1046,219,0
2dcdddaf,ELEC-1092,145,0
b90ae3a7,ELEC-1050,392,0
5c782af0,ELEC-1084,309,0
92753d93,ELEC-1079,307,0
8bebad64,ELEC-1040,327,0
53bdc7d2,ELEC-1074,99,0
93c2ead8,ELEC-1094,390,0
8dfc452b,ELEC-1047,10,0
5a3ef349,ELEC-1005,15,0
db759539,ELEC-1002,389,0
d0a5667a,ELEC-1024,278,0
67edb740,ELEC-1020,38,0
2217fb7c,ELEC-1029,155,0
94ba817d,ELEC-1028,349,0
2c6faa88,ELEC-1034,153,0
b44a1c93,ELEC-1085,135,0
8061689f,ELEC-1081,376,0
0e9ecbf0,ELEC-1059,17,0
0cd2014c,ELEC-1083,98,2
e400c35c,ELEC-1000,154,0
37a1ddbb,ELEC-1078,103,0
39bbe000,ELEC-1018,108,1
6c0e614b,ELEC-1039,328,0
343b2883,ELEC-1005,66,0
0d830d68,ELEC-1003,48,0
5259fcb2,ELEC-1075,330,0
da15dd8f,ELEC-1068,332,0
4006071a,ELEC-1090,320,1
3ec11b5f,ELEC-1062,342,0
d5c60762,ELEC-1053,239,2
5e847142,ELEC-1036,302,2
c2cc69a1,ELEC-1068,21,0
83d2a31e,ELEC-1089,101,0
bffcf312,ELEC-1065,180,0
922a97f7,ELEC-1056,106,0
fe99b5b2,ELEC-1025,249,0
de1f99b8,ELEC-1064,258,0
f878d196,ELEC-1033,188,0
bc9e9b08,ELEC-1041,64,2
cbe696d5,ELEC-1011,31,0
b7b71d00,ELEC-1061,127,0
4c2c2268,ELEC-1089,195,0
cbbf7f6b,ELEC-1050,92,0
42963098,ELEC-1008,15,0
ea477b7c,ELEC-1050,368,0
cf5e094c,ELEC-1054,195,0
a751bdcc,ELEC-1071,117,1
8c35594b,ELEC-1035,62,0
c70a683f,ELEC-1037,323,0
90b9fe95,ELEC-1003,169,0
eea8b238,ELEC-1057,307,1
97a792e4,ELEC-1062,182,2
2e23b3f4,ELEC-1056,118,0
f468937f,ELEC-1092,297,0
fbe72435,ELEC-1066,341,0
62223fd5,ELEC-1047,118,0
336967eb,ELEC-1049,54,0
f8c1dd88,ELEC-1060,48,0
a97ff4f3,ELEC-1050,192,0
2718fa0e,ELEC-1037,241,1
f831a6d3,ELEC-1035,221,1
768c6da7,ELEC-1022,50,0
c689ec4c,ELEC-1025,302,0
1ff7672d,ELEC-1017,255,0
82a5ce08,ELEC-1003,303,2
49202fc9,ELEC-1076,117,0
ac6f67ce,ELEC-1039,17,0
3fbb012e,ELEC-1096,360,2
e3a4195c,ELEC-1008,312,1
54d14dcd,ELEC-1055,157,0
f52357c5,ELEC-1081,277,0
32c7cd52,ELEC-1079,74,0
392ea4e6,ELEC-1035,259,0
ef363d0b,ELEC-1066,131,0
85ff0345,ELEC-1042,49,0
97494f6f,ELEC-1025,56,0
64a7e935,ELEC-1045,323,0
58e34440,ELEC-1006,274,0
bfd9de41,ELEC-1062,307,2
904a5148,ELEC-1007,320,0
e42a58ca,ELEC-1079,117,1
9a416396,ELEC-1076,47,1
8d856b22,ELEC-1052,219,0
c8b8433a,ELEC-1062,69,0
338ae8e0,ELEC-1052,264,1
67a09907,ELEC-1076,234,0
c56584b9,ELEC-1049,266,0
6f725ea0,ELEC-1048,311,0
78115cf3,ELEC-1051,43,0
5235f56b,ELEC-1042,90,0
30639a0c,ELEC-1081,287,0
f71e56cb,ELEC-1096,351,0
def6c808,ELEC-1043,259,0
6e7ba832,ELEC-1011,119,0
6006afae,ELEC-1061,46,2
c83ae1ac,ELEC-1075,392,0
18064082,ELEC-1077,154,0
1ceda282,ELEC-1049,235,1
ed0b8b55,ELEC-1098,350,0
3628a0d3,ELEC-1041,373,0
9acf1c95,ELEC-1079,396,0
8b7c53fd,ELEC-1046,211,0
8753def1,ELEC-1030,264,0
f20924fa,ELEC-1039,333,0
9e65af1d,ELEC-1054,322,0
eba7c245,ELEC-1061,225,0
a131781d,ELEC-1089,133,0
3f736b5c,ELEC-1077,123,2
b0eb013b,ELEC-1092,19,0
84290451,ELEC-1029,213,0
3a66273e,ELEC-1034,122,0
b3f8034f,ELEC-1082,250,0
11b52240,ELEC-1024,157,2
228e184b,ELEC-1083,342,0
16f9c9d1,ELEC-1049,360,2
a946b816,ELEC-1032,215,0
8c1d701c,ELEC-1098,158,0
da053f2e,ELEC-1018,306,0
e1cd0295,ELEC-1026,193,0
6180e9c4,ELEC-1074,189,0
d8dcb717,ELEC-1017,306,0
2f86c86f,ELEC-1035,342,0
9389e5ba,ELEC-1048,140,0
faf41601,ELEC-1081,44,0
c3d62637,ELEC-1067,242,2
9f7404b5,ELEC-1065,186,0
702be63b,ELEC-1003,214,2
6f4b19df,ELEC-1004,181,0
8863d04c,ELEC-1042,212,0
7293db62,ELEC-1072,335,0
e3e75cbf,ELEC-1090,274,0
3aac676f,ELEC-1094,21,0
7d4aefb1,ELEC-1002,296,1
6f291df4,ELEC-1042,179,0
f383b87e,ELEC-1073,295,1
20ae268f,ELEC-1027,364,0
fea0af7f,ELEC-1081,41,0
103de59a,ELEC-1015,302,0
16b53bae,ELEC-1034,376,0
d8a9f1bf,ELEC-1042,340,0
4633ef2c,ELEC-1075,344,0
08ff9b96,ELEC-1007,159,0
5712407b,ELEC-1011,248,0
b5921c4c,ELEC-1079,291,0
7a1d88b9,ELEC-1044,122,0
69a8722e,ELEC-1099,168,0
0f05487a,ELEC-1040,141,1
4c74ab23,ELEC-1084,341,0
cdf4cb0d,ELEC-1037,14,0
1d193163,ELEC-1087,293,0
8e6970df,ELEC-1080,199,0
20ce285e,ELEC-1043,273,0
b4223d58,ELEC-1014,73,0
a06412dc,ELEC-1046,132,0
f1e7e042,ELEC-1011,309,1
20df2ec5,ELEC-1056,58,0
c9528f80,ELEC-1069,166,0
01a68202,ELEC-1096,295,0
665db1a3,ELEC-1025,71,2
dfaa983a,ELEC-1057,306,2
b80f3ae1,ELEC-1044,10,0
29091ab6,ELEC-1065,130,2
b0285b7f,ELEC-1015,65,0
97879b72,ELEC-1089,258,2
06faebde,ELEC-1021,291,1
1dc28c70,ELEC-1001,371,0
b4bf5cae,ELEC-1033,96,0
efe115b0,ELEC-1076,159,0
45efb272,ELEC-1097,31,0
ad62fb31,ELEC-1006,377,2
0f11d938,ELEC-1073,119,0
70bc2e1f,ELEC-1026,326,0
baa823d2,ELEC-1040,185,0
a1b50599,ELEC-1033,397,0
dc82fdf7,ELEC-1000,284,0
6445871c,ELEC-1088,320,0
1fb16d7c,ELEC-1012,221,0
aeeef9c5,ELEC-1018,165,1
1f5534bf,ELEC-1009,378,2
46177b92,ELEC-1074,350,1
d5719adc,ELEC-1066,19,0
6ab4d985,ELEC-1018,231,0
f5da83ab,ELEC-1097,322,0
16fcfa5e,ELEC-1031,331,1
e5d4f958,ELEC-1051,376,1
eac43c75,ELEC-1091,305,0
2defbdcf,ELEC-1042,349,0
650acdac,ELEC-1040,349,0
696f06e3,ELEC-1017,20,1
1185b2e7,ELEC-1048,226,0
ef41de6b,ELEC-1051,261,0
8af0a24a,ELEC-1032,360,0
cdf5cd17,ELEC-1012,58,0
c4208971,ELEC-1093,136,0
99686250,ELEC-1011,92,0
e2d9dbc9,ELEC-1010,358,0
51aed955,ELEC-1049,368,0
67e44a79,ELEC-1044,397,0
d82f32b1,ELEC-1090,124,0
89fee9f0,ELEC-1004,83,0
1a742b10,ELEC-1047,50,0
55d194a7,ELEC-1079,172,0
914a8062,ELEC-1083,343,0
2663f3bd,ELEC-1050,344,0
539a31a1,ELEC-1069,145,1
b4053aec,ELEC-1091,391,0
9e7f4c23,ELEC-1011,32,0
dba050f6,ELEC-1058,45,0
e5b3941c,ELEC-1088,130,2
de32271e,ELEC-1096,199,1
97df4036,ELEC-1041,306,0
11bf3325,ELEC-1042,263,0
6b9ea8f2,ELEC-1000,29,0
fdbc582a,ELEC-1014,163,0
db5363c0,ELEC-1050,249,0
106047ae,ELEC-1077,264,0
6f63755c,ELEC-1000,364,0
2aeb0d1b,ELEC-1084,60,0
1d40a139,ELEC-1068,391,0
d4e63474,ELEC-1086,110,1
c4c26373,ELEC-1034,386,0
20301014,ELEC-1082,16,0
cb71a5d4,ELEC-1060,240,1
dab5df9e,ELEC-1083,273,0
9b74190a,ELEC-1083,278,0
d521e7a3,ELEC-1054,73,0
19408a92,ELEC-1057,128,2
8bfa67fe,ELEC-1055,90,1
adb77919,ELEC-1044,192,0
106c6eb3,ELEC-1080,191,0
f7bf94de,ELEC-1092,128,1
4caf09f4,ELEC-1027,295,0
b5f0b8f6,ELEC-1011,198,1
1e8995e7,ELEC-1048,56,0
696e140e,ELEC-1078,224,0
27893877,ELEC-1012,346,0
07f880cf,ELEC-1083,291,0
19e007a2,ELEC-1086,159,0
4850abd8,ELEC-1018,65,0
c3b2d787,ELEC-1027,46,0
0fea020c,ELEC-1069,52,2
6edf011d,ELEC-1096,371,0
7f1caf74,ELEC-1016,251,0
519d02db,ELEC-1088,91,0
b319e089,ELEC-1015,107,0
8bbd71e4,ELEC-1076,60,0
ac1e570b,ELEC-1084,204,0
d9ae723e,ELEC-1055,231,1
6c212b6a,ELEC-1067,230,2
c256d132,ELEC-1081,327,0
3fbd7647,ELEC-1027,283,0
f0981c5d,ELEC-1083,394,0
49469058,ELEC-1010,269,0
103c0283,ELEC-1064,282,2
e0ca1a7b,ELEC-1074,251,0
9ea7acab,ELEC-1058,228,0
0df75ac0,ELEC-1074,124,2
a6de4d3a,ELEC-1090,81,0
c80b563d,ELEC-1090,118,0
8943cc2b,ELEC-1088,37,2
ad3c7d7a,ELEC-1059,124,0
caab60ba,ELEC-1081,328,0
a75bb6ff,ELEC-1043,140,0
9ef77e13,ELEC-1065,288,0
b6809fbf,ELEC-1037,336,2
96e9f4cb,ELEC-1051,249,0
0b04aa6b,ELEC-1051,354,0
d2395cb1,ELEC-1045,384,0
c694c5c8,ELEC-1092,311,0
57cb2cae,ELEC-1022,112,2
230fd205,ELEC-1010,193,0
c8cacda2,ELEC-1009,287,0
230d5f87,ELEC-1051,178,0
e01788b1,ELEC-1056,318,0
0ad14efd,ELEC-1062,134,1
55a03746,ELEC-1063,248,2
c2e415e5,ELEC-1083,118,1
81dc9be3,ELEC-1069,198,1
c619470a,ELEC-1064,26,0
6b3a97e5,ELEC-1006,214,1
819f2296,ELEC-1003,80,0
63d3d496,ELEC-1051,162,0
31f09bcc,ELEC-1049,152,0
a24cdd67,ELEC-1095,379,0
92ef4b6c,ELEC-1053,156,0
092300bd,ELEC-1098,95,0
b5752300,ELEC-1054,154,0
42c24a58,ELEC-1012,291,0
a8b7cd8d,ELEC-1041,339,0
75fbbb70,ELEC-1079,284,0
99cdc325,ELEC-1013,45,1
e5925ec7,ELEC-1046,197,0
0af9829b,ELEC-1090,250,0
774fcb26,ELEC-1008,346,1
26c58354,ELEC-1094,22,0
5c8113ac,ELEC-1007,31,0
252a661d,ELEC-1022,310,0
b11979b1,ELEC-1064,267,0
806b44c0,ELEC-1062,258,0
deb62930,ELEC-1065,47,0
bdef6348,ELEC-1086,399,0
2e057c96,ELEC-1071,244,0
88bfdf02,ELEC-1047,306,0
d1f3439f,ELEC-1096,266,0
9fe4fd68,ELEC-1011,285,1
ddf01204,ELEC-1050,311,2
66905ec0,ELEC-1040,218,0
1f01d564,ELEC-1049,304,2
da84152a,ELEC-1014,388,0
ce48500c,ELEC-1006,347,1
4e0c27b6,ELEC-1068,73,0
b5f51a63,ELEC-1060,16,0
af384228,ELEC-1089,303,2
7984b2cb,ELEC-1086,296,1
f90423c3,ELEC-1000,105,1
4059de19,ELEC-1041,113,0
637b2f66,ELEC-1071,225,1
84970630,ELEC-1051,289,0
704fb067,ELEC-1076,89,0
2480a465,ELEC-1075,128,0
4a72036a,ELEC-1020,148,2
b597d727,ELEC-1010,150,1
2efe8a8e,ELEC-1013,362,1
e5468742,ELEC-1000,279,0
9e2cdf20,ELEC-1036,379,0
ae8bf17f,ELEC-1076,343,1
29cf18c1,ELEC-1085,38,0
c1172cb1,ELEC-1076,286,0
40fbec81,ELEC-1050,313,1
89773847,ELEC-1031,88,0
a5c1c3df,ELEC-1017,163,0
cc3b5b91,ELEC-1044,343,0
c405b320,ELEC-1020,368,0
fd3c5742,ELEC-1001,260,0
d3db085e,ELEC-1032,233,0
a53bc712,ELEC-1032,125,0
2535ed7b,ELEC-1068,369,0
ec163d8f,ELEC-1080,171,0
161cec4f,ELEC-1082,247,1
36ccc8e9,ELEC-1027,107,0
96a8e5ea,ELEC-1096,376,0
a99652bf,ELEC-1023,266,0
6eec4b5e,ELEC-1013,312,1
4179a9fe,ELEC-1059,236,0
4934a738,ELEC-1081,310,0
6cb9f081,ELEC-1062,155,0
34c34bb2,ELEC-1048,237,1
dfbd8fe7,ELEC-1099,130,1
4453d827,ELEC-1051,346,0
d66cf711,ELEC-1009,80,1
d892ed23,ELEC-1079,398,0
79821bc8,ELEC-1044,190,0
bda07dea,ELEC-1037,350,0
33ef2a0c,ELEC-1037,103,0
2f04b670,ELEC-1043,250,2
8d163451,ELEC-1060,241,2
72f29d01,ELEC-1040,283,1
cba3bbae,ELEC-1042,340,0
150137d0,ELEC-1012,94,2
47bc145c,ELEC-1090,328,2
1d43009d,ELEC-1065,305,2
3b647cb4,ELEC-1006,137,0
4834974c,ELEC-1019,306,0
99496dd7,ELEC-1077,141,0
25dd2698,ELEC-1072,169,0
2ac762f1,ELEC-1058,334,0
3ffb3d45,ELEC-1017,180,0
abb1723d,ELEC-1010,182,1
12dc1b46,ELEC-1014,157,0
9f7ada81,ELEC-1085,399,0
2e13259e,ELEC-1025,343,0
faec4005,ELEC-1087,325,0
20b9c133,ELEC-1019,359,0
96db86f0,ELEC-1019,334,0
b9668996,ELEC-1085,135,0
c6549259,ELEC-1042,164,2
d13680e4,ELEC-1070,19,2
3009b3ee,ELEC-1000,45,0
120afe39,ELEC-1027,224,0
e4949ad5,ELEC-1087,325,0
fcff479a,ELEC-1024,287,1
f2d666e0,ELEC-1014,28,0
0f30e855,ELEC-1071,26,0
7436a101,ELEC-1041,110,0
8dc9b638,ELEC-1058,48,0
10405334,ELEC-1080,243,0
5533b34d,ELEC-1078,233,0
79ad1734,ELEC-1063,111,2
d0e3c518,ELEC-1006,289,0
7021a8c6,ELEC-1006,106,2
05446575,ELEC-1059,340,1
081a327d,ELEC-1064,229,0
1012bda5,ELEC-1087,111,0
f3f7de12,ELEC-1057,205,0
cc68e629,ELEC-1014,178,0
043ae623,ELEC-1070,236,0
01f2caf7,ELEC-1040,336,0
229e5bc0,ELEC-1097,90,0
5b39eafc,ELEC-1084,395,0
092f77ee,ELEC-1091,151,2
cb714b32,ELEC-1053,239,0
371606a1,ELEC-1042,271,0
ddd63f0e,ELEC-1086,169,1
7bac1d20,ELEC-1006,275,0
29a46de2,ELEC-1085,116,0
31fd5eb7,ELEC-1080,70,1
009e3233,ELEC-1043,242,0
a47da7f9,ELEC-1012,302,0
a0724eb7,ELEC-1052,147,0
c98cbea8,ELEC-1071,97,0
cabe4b5c,ELEC-1090,66,0
220fcdfb,ELEC-1084,21,0
2a8373f8,ELEC-1077,222,0
34b4a39f,ELEC-1066,385,1
64d37703,ELEC-1002,270,0
02805ab2,ELEC-1001,316,2
50214fda,ELEC-1076,322,0
a269d6b8,ELEC-1079,314,0
eb86d560,ELEC-1004,43,0
ab393ef9,ELEC-1073,293,0
0cdf134f,ELEC-1043,371,0
3521fb1a,ELEC-1047,65,0
a285a5a3,ELEC-1039,249,0
99109b27,ELEC-1039,347,0
78df8672,ELEC-1028,361,0
42a663cb,ELEC-1029,58,0
b4a49e86,ELEC-1097,158,0
286bf1b6,ELEC-1002,372,0
02b671d7,ELEC-1081,42,0
b9cddaca,ELEC-1061,362,0
7b592679,ELEC-1028,120,0
596c6ce3,ELEC-1035,61,0
98b309d4,ELEC-1044,368,0
4d027aae,ELEC-1053,195,0
5238506d,ELEC-1079,282,0
dc85822b,ELEC-1065,299,0
eec26fbf,ELEC-1001,180,0
fae6b377,ELEC-1020,140,0
3d997b2e,ELEC-1065,66,0
a39ce131,ELEC-1049,301,1
18e4fd2c,ELEC-1040,163,0
3adb35fe,ELEC-1037,164,0
7645162e,ELEC-1023,278,2
b7d7aeac,ELEC-1021,327,0
8d5286b7,ELEC-1023,381,2
8e2df8bd,ELEC-1038,78,0
481f1e4b,ELEC-1068,123,0
01e32c98,ELEC-1029,37,1
a1da1e21,ELEC-1005,290,0
38a0e4c6,ELEC-1076,132,0
976b1f35,ELEC-1026,303,0
ea918714,ELEC-1024,159,0
ef032f5e,ELEC-1050,300,0
2ba8f932,ELEC-1079,329,0
158ff659,ELEC-1084,141,0
f38c3f31,ELEC-1056,390,0
c527c18c,ELEC-1020,258,2
399573c3,ELEC-1027,388,1
5cafe01f,ELEC-1064,82,1
ffc90c57,ELEC-1063,61,0
4515c320,ELEC-1037,196,0
f54dd18e,ELEC-1038,184,0
55627678,ELEC-1066,346,0
1e2b77d0,ELEC-1023,89,0
fb105353,ELEC-1034,16,0
fce8d45b,ELEC-1049,12,0
e3b6a48b,ELEC-1070,302,2
ec47a2d1,ELEC-1012,273,0
146f221c,ELEC-1018,150,0
5220bd0e,ELEC-1041,152,0
4798c86a,ELEC-1063,246,2
8e62dab6,ELEC-1091,249,0
00b8036c,ELEC-1088,228,0
a9a8b587,ELEC-1091,310,1
eef7109f,ELEC-1039,66,1
9c6148ce,ELEC-1009,334,0
becdc40a,ELEC-1083,177,2
11d4755e,ELEC-1052,73,0
329d29ff,ELEC-1025,268,0
ff6d7aca,ELEC-1073,177,2
2174b7eb,ELEC-1002,306,0
9f330d3b,ELEC-1016,218,0
e23558f8,ELEC-1009,255,0
9a5617f2,ELEC-1051,178,2
ad0ae1e6,ELEC-1076,254,1
e4cc96d7,ELEC-1043,361,0
a54aee55,ELEC-1084,215,0
1e6bc534,ELEC-1040,75,1
1728264a,ELEC-1056,89,2
c4bf19c7,ELEC-1046,82,0
eb754986,ELEC-1094,38,0
ab2ba712,ELEC-1011,390,0
786f4fd9,ELEC-1013,313,0
33c752d8,ELEC-1011,184,0
b71b5de6,ELEC-1063,323,2
9bf7bc63,ELEC-1004,358,1
79f4cad6,ELEC-1048,376,0
64c4ca75,ELEC-1044,65,0
d2cc54bd,ELEC-1049,285,0
70bbc737,ELEC-1046,348,0
68e63eb7,ELEC-1028,315,0
3d9d591b,ELEC-1063,60,0
9e32a13a,ELEC-1089,260,0
e621e469,ELEC-1070,198,0
4350edb9,ELEC-1013,345,0
e8287a3f,ELEC-1097,337,0
fba0706c,ELEC-1029,330,0
8de32687,ELEC-1025,91,0
72597f21,ELEC-1025,106,1
a12f2002,ELEC-1089,16,0
de6e7d3d,ELEC-1085,188,0
7c6e4958,ELEC-1007,307,0
3ef15330,ELEC-1010,119,0
4a3b2065,ELEC-1014,334,0
f7a46380,ELEC-1018,107,0
e9bcea46,ELEC-1046,119,0
ffc67200,ELEC-1080,266,0
acb6c0e1,ELEC-1005,226,0
cd708de6,ELEC-1028,52,0
9b29d53c,ELEC-1096,348,1
8f1bbf28,ELEC-1069,12,2
027d70b8,ELEC-1027,319,0
a1e4421a,ELEC-1001,85,0
f9bc99aa,ELEC-1084,296,0
91ce5256,ELEC-1025,361,1
96b72b51,ELEC-1050,273,0
95442741,ELEC-1073,170,0
f67e8cd0,ELEC-1070,338,0
7ce9fb41,ELEC-1043,261,0
108691ca,ELEC-1031,290,1
3e58939a,ELEC-1071,250,0
1b433959,ELEC-1087,151,0
340e9008,ELEC-1065,145,0
37f5d194,ELEC-1097,258,0
179ed291,ELEC-1087,240,0
4b991b18,ELEC-1055,233,1
be64e875,ELEC-1089,180,0
55cf2e77,ELEC-1088,89,0
8861f8ce,ELEC-1079,98,0
943bd7ee,ELEC-1063,321,0
3233b612,ELEC-1037,145,0
7bca5844,ELEC-1050,370,0
e340b28d,ELEC-1079,138,0
ffac3905,ELEC-1072,172,1
110d0036,ELEC-1068,181,0
dacafe62,ELEC-1040,206,0
96098e2e,ELEC-1047,356,0
8e2f0c7e,ELEC-1099,99,1
a49465ec,ELEC-1098,77,0
5fb6edfc,ELEC-1095,242,0
e02acb0a,ELEC-1059,217,0
85c03348,ELEC-1000,82,2
e1606f4d,ELEC-1003,11,0
03b0b48e,ELEC-1018,300,1
f46a1d2c,ELEC-1002,80,0
9240c6cb,ELEC-1062,347,2
a6bddd3a,ELEC-1000,98,1
bd2d369f,ELEC-1052,31,0
534c1f26,ELEC-1091,72,2
d3a715b8,ELEC-1017,306,0
aa35b69b,ELEC-1059,180,0
abcb686a,ELEC-1050,33,2
60cde915,ELEC-1086,83,0
2dfef135,ELEC-1077,18,0
ce228363,ELEC-1033,268,0
eee817eb,ELEC-1034,263,2
eac4c0c0,ELEC-1000,32,0
b47be623,ELEC-1072,330,0
d0bb4f5e,ELEC-1088,149,0
848d6117,ELEC-1094,155,1
c268f806,ELEC-1041,374,0
90133bf5,ELEC-1099,241,1
ca481cad,ELEC-1057,343,1
bbe456c8,ELEC-1045,113,0
87135f3f,ELEC-1068,288,0
e801f86d,ELEC-1081,236,0
c8d961ef,ELEC-1008,368,0
f7d9101e,ELEC-1011,283,0
6388a78e,ELEC-1032,395,0
0ca385c2,ELEC-1000,40,0
b4cf62f9,ELEC-1003,63,0
bd823cca,ELEC-1027,313,0
491de710,ELEC-1001,10,0
c5df2998,ELEC-1061,399,1
0119630e,ELEC-1027,171,0
26a1331c,ELEC-1048,347,1
e6450e87,ELEC-1018,92,0
cc5d950d,ELEC-1089,93,0
e8600adb,ELEC-1085,262,0
1168b798,ELEC-1019,334,0
789b8df0,ELEC-1025,257,0
6ec218ef,ELEC-1030,81,0
ce70f4e5,ELEC-1088,10,0
02f5220f,ELEC-1055,96,0
ec14a9de,ELEC-1077,142,0
46717ee0,ELEC-1032,279,0
b96fc3b6,ELEC-1076,296,0
6710ab03,ELEC-1035,89,0
48ca3af4,ELEC-1087,41,0
2293333c,ELEC-1005,344,0
f1aa357c,ELEC-1093,142,0
85cc3aa3,ELEC-1035,126,0
87981314,ELEC-1018,246,2
32b80a1c,ELEC-1051,13,0
60472f80,ELEC-1097,168,0
864780c3,ELEC-1004,118,0
52994d47,ELEC-1025,96,0
8f166ba4,ELEC-1061,224,0
8c246512,ELEC-1011,279,0
ba2e9052,ELEC-1085,49,2
913f364e,ELEC-1088,385,0
78c8ea96,ELEC-1021,131,0
44a4baea,ELEC-1022,100,0
61ccdb75,ELEC-1093,307,2
fb9b93ed,ELEC-1008,19,0
9a660a05,ELEC-1025,82,2
ccd3298a,ELEC-1045,382,0
73a7d320,ELEC-1027,223,0
06d38552,ELEC-1088,167,0
4cbbd5ed,ELEC-1013,79,0
06243893,ELEC-1084,323,0
9a5c20e7,ELEC-1066,102,0
1ce0d526,ELEC-1035,194,0
f1962946,ELEC-1077,54,0
bbba082e,ELEC-1087,160,0
b052dc2b,ELEC-1010,252,0
eef6f5ef,ELEC-1010,82,1
74d5fba8,ELEC-1045,36,1
3767eab4,ELEC-1021,104,0
3d973579,ELEC-1034,189,2
20956ec2,ELEC-1075,175,0
b81bf21d,ELEC-1094,260,0
598da3b3,ELEC-1081,349,2
1aa1a70f,ELEC-1047,326,2
9f8abb85,ELEC-1013,184,0
6c6d579e,ELEC-1016,24,2
f2d0c723,ELEC-1090,43,0
ea27813e,ELEC-1079,386,0
d25c73ac,ELEC-1040,229,1
517fd116,ELEC-1003,214,0
2da867a8,ELEC-1066,262,0
37d3c3ec,ELEC-1018,281,2
38cdb599,ELEC-1026,63,0
a486771b,ELEC-1088,396,0
ea23a3e5,ELEC-1089,290,0
09300997,ELEC-1027,149,0
0d03f9aa,ELEC-1064,322,0
b2b5f2a8,ELEC-1000,205,0
3ba8c352,ELEC-1027,356,0
a13153b8,ELEC-1045,232,0
051cc21f,ELEC-1076,30,0
c42cf3aa,ELEC-1054,270,0
43f3e66a,ELEC-1088,75,0
264612e0,ELEC-1068,124,0
0ff6e75e,ELEC-1047,324,2
7c06e771,ELEC-1006,23,2
e0fca5ea,ELEC-1024,78,0
e434909a,ELEC-1011,350,0
78c45b5e,ELEC-1076,170,0
46e161ec,ELEC-1010,316,0
8184345c,ELEC-1021,393,0
0905401b,ELEC-1052,202,0
3b963fb7,ELEC-1025,185,0
1c3e8f0a,ELEC-1067,18,2
f80b8afc,ELEC-1063,43,0
96fcf931,ELEC-1088,155,2
035443ed,ELEC-1020,386,0
44283622,ELEC-1038,204,0
1759ee84,ELEC-1018,58,0
c73a07c9,ELEC-1049,259,0
2bdb148f,ELEC-1060,280,0
5c5b3194,ELEC-1017,49,2
d9cf20e9,ELEC-1052,391,0
4c52c808,ELEC-1040,314,0
437bf8fa,ELEC-1038,29,2
35a6eb03,ELEC-1008,351,0
140cc6b6,ELEC-1065,193,0
53b54a04,ELEC-1093,348,0
3a12d4ec,ELEC-1044,87,0
cc78e286,ELEC-1091,219,0
ba7b44a9,ELEC-1030,148,2
7998357d,ELEC-1052,281,0
e40280ac,ELEC-1034,253,0
71a11f7d,ELEC-1030,380,0
89ac0395,ELEC-1021,93,0
7bfb4a55,ELEC-1088,77,0
38b3f44c,ELEC-1036,132,0
284c769c,ELEC-1020,90,1
0f866643,ELEC-1034,284,0
ddbdf35f,ELEC-1002,71,2
3f7026af,ELEC-1070,17,0
c1842247,ELEC-1008,237,0
